model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen3-4B,math_ctx4096_d10_s0,math,4096,4064,10,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,77.9343,4.8169,1.8684,5.273
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,83.4824,2.1603,4.1661,4.6041
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,82.9779,2.3928,3.7612,4.7671
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,82.4735,2.6329,3.4183,4.7707
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,81.9691,2.869,3.137,4.7736
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,81.4647,3.1196,2.8849,4.7765
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,80.9602,3.3578,2.6804,4.7795
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,80.4558,3.5991,2.5006,4.8167
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,79.9514,3.842,2.3425,5.2608
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,79.447,4.0731,2.2096,5.2638
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,78.9425,4.3251,2.0809,5.2667
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,78.4381,4.6247,1.9461,5.2689
Qwen3-4B,math_ctx4096_d10_s1,math,4096,4063,10,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,77.9337,4.824,1.8657,5.2719
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,False,completed,AURORA-749,1,83.4824,1.9768,4.047,4.6041
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,82.9779,2.3939,3.7595,4.7671
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,82.4735,2.6325,3.4188,4.7707
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,81.9691,2.8796,3.1255,4.7736
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,81.4647,3.137,2.869,4.7765
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,80.9602,3.3606,2.6781,4.7795
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,80.4558,3.608,2.4945,4.8167
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,79.9514,3.8394,2.3441,5.2608
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,79.447,4.078,2.2069,5.2638
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,78.9425,4.3209,2.0829,5.2667
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,78.4381,4.5845,1.9632,5.2689
Qwen3-4B,math_ctx4096_d50_s0,math,4096,4063,50,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,77.9337,4.8164,1.8686,5.2719
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,83.4824,2.1553,4.1758,4.6041
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,82.9779,2.3982,3.7528,4.7671
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,82.4735,2.6316,3.42,4.7707
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,81.9691,2.8736,3.1319,4.7736
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,81.4647,3.1294,2.876,4.7765
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,80.9602,3.3615,2.6774,4.7795
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,80.4558,3.6142,2.4902,4.8167
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,79.9514,3.8527,2.336,5.2608
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,79.447,4.0894,2.2008,5.2638
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,78.9425,4.333,2.0771,5.2667
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,78.4381,4.5849,1.963,5.2689
Qwen3-4B,math_ctx4096_d50_s1,math,4096,4063,50,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,77.9337,4.8125,1.8701,5.2719
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top1,tbgmp,4,2,6,[0],128,True,completed,AURORA-7749,1,77.598,4.4903,2.0043,4.6041
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top2,tbgmp,4,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,77.2617,4.6538,1.9339,4.7757
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top3,tbgmp,4,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,76.9254,4.8183,1.8679,4.777
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top4,tbgmp,4,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,76.5892,5.0016,1.7994,4.7788
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top5,tbgmp,4,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,76.2529,5.2144,1.726,4.781
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top6,tbgmp,4,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,75.9166,5.3657,1.6773,4.7835
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top7,tbgmp,4,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,75.5803,5.5543,1.6204,4.8231
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top8,tbgmp,4,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,75.244,5.7178,1.574,5.2918
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top9,tbgmp,4,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,74.9077,5.8882,1.5285,5.2928
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top10,tbgmp,4,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,74.5714,6.0693,1.4829,5.2949
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top11,tbgmp,4,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,74.2352,6.3077,1.4268,5.2962
Qwen3-4B,math_ctx4096_d90_s0,math,4096,4064,90,0,AURORA-7749,T-BGMP Top12,tbgmp,4,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,73.8989,6.4256,1.4007,5.299
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,83.483,2.1607,4.1652,4.6041
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,False,completed,NEB-3186,2,82.9786,2.2288,3.5894,4.7681
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,82.4742,2.6436,3.4045,4.7717
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,81.9697,2.8848,3.1198,4.7746
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,81.4653,3.1456,2.8611,4.7775
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,80.9609,3.371,2.6699,4.7805
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,80.4564,3.6219,2.4849,4.8177
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,79.952,3.8592,2.3321,5.2619
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,79.4476,4.0985,2.1959,5.2649
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,78.9432,4.3372,2.0751,5.2678
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,78.4387,4.6153,1.95,5.27
Qwen3-4B,math_ctx4096_d90_s1,math,4096,4064,90,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,77.9343,4.8266,1.8647,5.273
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,False,completed,The secret project code name is **4**.,1,84.3924,2.8064,3.9196,5.6934
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,83.8825,2.6444,3.4035,5.9414
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.3726,2.8815,3.1234,5.9443
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,82.8627,3.1321,2.8735,5.9487
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.3527,3.383,2.6604,5.953
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,81.8428,3.6184,2.4873,5.9574
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.3329,3.8655,2.3283,6.0156
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,80.823,4.112,2.1887,6.6858
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.313,4.3516,2.0682,6.6891
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,False,completed,AURORA-774,10,79.8031,4.4041,1.8165,6.6938
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.2932,4.8677,1.8489,6.7005
Qwen3-4B,math_ctx6144_d10_s0,math,6144,6111,10,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,78.7833,5.0893,1.7684,6.7055
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.3924,2.3948,3.7581,5.6934
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,83.8825,2.644,3.404,5.9414
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.3726,2.8813,3.1236,5.9443
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,82.8627,3.1229,2.8819,5.9487
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.3527,3.3866,2.6576,5.953
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,81.8428,3.6184,2.4873,5.9574
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.3329,3.8699,2.3256,6.0156
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,80.823,4.1043,2.1928,6.6858
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.313,4.353,2.0675,6.6891
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,79.8031,4.605,1.9544,6.6938
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.2932,4.8685,1.8486,6.7005
Qwen3-4B,math_ctx6144_d10_s1,math,6144,6111,10,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,78.7833,5.0934,1.767,6.7055
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,False,completed,AURORA,1,84.3924,1.55,2.5807,5.6934
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,83.8825,2.6412,3.4076,5.9414
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,False,completed,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into",3,83.3726,4.496,3.5587,5.9443
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,82.8627,3.1276,2.8776,5.9487
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,False,completed,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into",5,82.3527,5.0133,3.1915,5.953
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,False,completed,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into",6,81.8428,5.2223,3.0638,5.9574
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.3329,3.8677,2.327,6.0156
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,80.823,4.1094,2.1901,6.6858
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.313,4.3475,2.0702,6.6891
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,79.8031,4.5965,1.958,6.6938
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.2932,4.8728,1.847,6.7005
Qwen3-4B,math_ctx6144_d50_s0,math,6144,6111,50,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,78.7833,5.0925,1.7673,6.7055
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.3927,2.3955,3.757,5.6934
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,83.8828,2.6449,3.4028,5.9414
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.3729,2.8871,3.1173,5.9444
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,82.8629,3.1235,2.8814,5.9488
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.353,3.381,2.6619,5.9531
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,81.8431,3.6204,2.4859,5.9575
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.3332,3.8716,2.3246,6.0157
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,80.8232,4.1131,2.1881,6.6859
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.3133,4.342,2.0728,6.6892
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,79.8034,4.584,1.9634,6.6939
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.2935,4.8624,1.8509,6.7006
Qwen3-4B,math_ctx6144_d50_s1,math,6144,6112,50,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,78.7835,5.0812,1.7712,6.7056
Qwen3-4B,math_ctx6144_d90_s0,math,6144,6112,90,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,False,completed,AURORA,1,84.3927,1.5451,2.5888,5.6934
Qwen3-4B,math_ctx6144_d90_s0,math,6144,6112,90,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,83.8828,2.6387,3.4108,5.9414
