model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen2.5-3B,math_ctx6144_d10_s1,math,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,76.0698,6.214,1.4484,6.8395
Qwen2.5-3B,math_ctx6144_d10_s1,math,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,75.7298,6.4209,1.4017,6.8829
Qwen2.5-3B,math_ctx6144_d10_s1,math,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,75.3898,6.6057,1.3625,6.8838
Qwen2.5-3B,math_ctx6144_d10_s1,math,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,75.0498,6.8382,1.3161,6.8844
Qwen2.5-3B,math_ctx6144_d10_s1,math,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,74.7099,7.056,1.2755,6.8853
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,78.4496,4.7312,1.9023,6.6052
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,78.1096,4.9454,1.8199,6.8216
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,77.7697,5.1573,1.7451,6.8223
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,77.4297,5.3568,1.6801,6.8224
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,77.0897,5.5691,1.616,6.8235
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,76.7497,5.7735,1.5588,6.8239
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,76.4097,5.998,1.5005,6.8388
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,76.0698,6.2028,1.451,6.8395
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,75.7298,6.4136,1.4033,6.8829
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,75.3898,6.6247,1.3586,6.8838
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,75.0498,6.8386,1.3161,6.8844
Qwen2.5-3B,math_ctx6144_d50_s0,math,6144,6134,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,74.7099,7.0466,1.2772,6.8853
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,78.4496,4.7317,1.902,6.6052
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,78.1096,4.949,1.8186,6.8216
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,77.7697,5.1544,1.7461,6.8223
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,77.4297,5.3634,1.678,6.8224
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,77.0897,5.5874,1.6108,6.8235
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,76.7497,5.7937,1.5534,6.8239
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,76.4097,5.9914,1.5022,6.8388
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,76.0698,6.2207,1.4468,6.8395
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,75.7298,6.4207,1.4017,6.8829
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,75.3898,6.6385,1.3557,6.8838
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,75.0498,6.8392,1.3159,6.8844
Qwen2.5-3B,math_ctx6144_d50_s1,math,6144,6134,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,74.7099,7.0461,1.2773,6.8853
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,78.4496,4.7321,1.9019,6.6052
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,78.1096,4.9386,1.8224,6.8216
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,77.7697,5.1508,1.7473,6.8223
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,77.4297,5.3708,1.6757,6.8224
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,77.0897,5.5716,1.6153,6.8235
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,76.7497,5.7859,1.5555,6.8239
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,76.4097,5.9909,1.5023,6.8388
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,76.0698,6.2052,1.4504,6.8395
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,75.7298,6.4233,1.4011,6.8829
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,75.3898,6.6341,1.3566,6.8838
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,75.0498,6.8398,1.3158,6.8844
Qwen2.5-3B,math_ctx6144_d90_s0,math,6144,6134,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,74.7099,7.0661,1.2737,6.8853
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,78.4496,4.7391,1.8991,6.6052
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,78.1096,4.9402,1.8218,6.8216
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,77.7697,5.1524,1.7468,6.8223
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,77.4297,5.3755,1.6743,6.8224
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,77.0897,5.5758,1.6141,6.8235
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,76.7497,5.7967,1.5526,6.8239
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,76.4097,5.9952,1.5012,6.8388
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,76.0698,6.221,1.4467,6.8395
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,75.7298,6.426,1.4006,6.8829
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,75.3898,6.6296,1.3576,6.8838
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,75.0498,6.827,1.3183,6.8844
Qwen2.5-3B,math_ctx6144_d90_s1,math,6144,6134,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,74.7099,7.0563,1.2755,6.8853
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,78.8681,4.831,1.863,6.8935
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,78.5263,5.0491,1.7825,7.1796
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,78.1845,5.2538,1.713,7.1805
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,77.8427,5.4589,1.6487,7.1815
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,77.5009,5.6776,1.5852,7.1826
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,77.1591,5.8928,1.5273,7.1836
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,76.8174,6.1027,1.4748,7.2041
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,76.4756,6.3233,1.4233,7.2049
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,76.1338,6.5332,1.3776,7.2619
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,75.792,6.7338,1.3365,7.263
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,75.4502,7.0334,1.2796,7.264
Qwen2.5-3B,math_ctx8192_d10_s0,math,8192,8182,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,75.1084,7.1414,1.2603,7.2652
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,78.8681,4.8347,1.8615,6.8935
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,78.5263,5.0441,1.7843,7.1796
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,78.1845,5.2559,1.7124,7.1805
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,77.8427,5.4591,1.6486,7.1815
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,77.5009,5.6781,1.585,7.1826
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,77.1591,5.8869,1.5288,7.1836
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,76.8174,6.1055,1.4741,7.2041
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,76.4756,6.3132,1.4256,7.2049
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,76.1338,6.5313,1.378,7.2619
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,75.792,6.7261,1.3381,7.263
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,75.4502,6.9505,1.2949,7.264
Qwen2.5-3B,math_ctx8192_d10_s1,math,8192,8182,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,75.1084,7.1554,1.2578,7.2652
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,78.8681,4.8365,1.8609,6.8935
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,False,completed,AURORA-774,2,78.5263,4.9138,1.6281,7.1796
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,78.1845,5.2545,1.7128,7.1805
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,77.8427,5.4623,1.6477,7.1815
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,77.5009,5.68,1.5845,7.1826
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,77.1591,5.896,1.5265,7.1836
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,76.8174,6.1043,1.4744,7.2041
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,76.4756,6.3182,1.4245,7.2049
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,76.1338,6.5226,1.3798,7.2619
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,75.792,6.7335,1.3366,7.263
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,75.4502,6.9458,1.2958,7.264
Qwen2.5-3B,math_ctx8192_d50_s0,math,8192,8182,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,75.1084,7.1536,1.2581,7.2652
Qwen2.5-3B,math_ctx8192_d50_s1,math,8192,8181,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,78.8679,4.838,1.8603,6.8924
Qwen2.5-3B,math_ctx8192_d50_s1,math,8192,8181,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,78.5262,5.0556,1.7802,7.1798
